,Open,close,high,low,volume
2019-04-30,74300.0,75200.0,76000.0,73300.0,46336.0
2019-04-29,72300.0,74200.0,74200.0,72200.0,27220.0
2019-04-26,72600.0,72400.0,73600.0,72000.0,38992.0
2019-04-25,72500.0,72700.0,73600.0,72500.0,20966.0
2019-04-24,73900.0,73000.0,74100.0,72900.0,30597.0
2019-04-23,74100.0,73700.0,74900.0,73400.0,38654.0
2019-04-22,74100.0,74700.0,75300.0,73800.0,29891.0
2019-04-19,74400.0,74300.0,74900.0,74000.0,19275.0
2019-04-18,74800.0,74100.0,75500.0,74100.0,30274.0
2019-04-17,75000.0,75400.0,76000.0,74500.0,22745.0
2019-04-16,74800.0,75100.0,75600.0,74400.0,36394.0
2019-04-15,76200.0,75600.0,76700.0,75300.0,40307.0
2019-04-12,76500.0,76700.0,76900.0,75500.0,27855.0
2019-04-11,76600.0,76200.0,77100.0,76200.0,49371.0
2019-04-10,75000.0,76600.0,76600.0,75000.0,31797.0
2019-04-09,75600.0,75100.0,76400.0,74900.0,33996.0
2019-04-08,76000.0,75700.0,76500.0,75400.0,27021.0
2019-04-05,77100.0,76000.0,77100.0,75900.0,25692.0
2019-04-04,78100.0,77300.0,78400.0,76900.0,28324.0
2019-04-03,76600.0,78400.0,78400.0,76200.0,35705.0
2019-04-02,76400.0,76600.0,77500.0,76000.0,26322.0
2019-04-01,76100.0,77500.0,77800.0,76100.0,22669.0
2019-03-29,76300.0,77400.0,77800.0,76000.0,46543.0
2019-03-28,75200.0,75500.0,76700.0,75200.0,34650.0
2019-03-27,77500.0,76400.0,78100.0,76400.0,33326.0
2019-03-26,76600.0,78000.0,78300.0,76400.0,43283.0
2019-03-25,77800.0,76600.0,78600.0,76500.0,35061.0
2019-03-22,78500.0,77300.0,78800.0,77200.0,38500.0
2019-03-21,78100.0,77400.0,79500.0,77400.0,49871.0
2019-03-20,78100.0,78900.0,78900.0,77900.0,34643.0
2019-03-19,79400.0,78400.0,80400.0,78000.0,50353.0
2019-03-18,79300.0,79700.0,81000.0,79300.0,48098.0
2019-03-15,80200.0,81400.0,81800.0,80000.0,74023.0
2019-03-14,81100.0,80200.0,81200.0,79100.0,77525.0
2019-03-13,81000.0,80700.0,81300.0,79600.0,35988.0
2019-03-12,81000.0,80200.0,81300.0,79300.0,32574.0
2019-03-11,81300.0,80200.0,81400.0,78500.0,45313.0
2019-03-08,82000.0,81600.0,83200.0,81100.0,42600.0
2019-03-07,83400.0,83300.0,83700.0,82400.0,68044.0
2019-03-06,83200.0,83200.0,83300.0,81900.0,71698.0
2019-03-05,81600.0,82900.0,82900.0,81500.0,55499.0
2019-03-04,82300.0,82600.0,82800.0,81300.0,74130.0
2019-02-28,81300.0,81300.0,82600.0,81000.0,98298.0
2019-02-27,81000.0,81000.0,81100.0,80400.0,28973.0
2019-02-26,79900.0,80100.0,82200.0,79400.0,41728.0
2019-02-25,80900.0,79900.0,80900.0,79300.0,27427.0
2019-02-22,81000.0,80100.0,81100.0,79200.0,29870.0
2019-02-21,81400.0,81000.0,81800.0,80100.0,91397.0
2019-02-20,79200.0,80300.0,80800.0,78600.0,94079.0
2019-02-19,77500.0,79200.0,80100.0,76700.0,103976.0
2019-02-18,76400.0,77300.0,77500.0,76400.0,40249.0
2019-02-15,77400.0,77000.0,77800.0,76500.0,37836.0
2019-02-14,76500.0,78500.0,78500.0,76000.0,66430.0
2019-02-13,76000.0,77300.0,77700.0,75700.0,49151.0
2019-02-12,78100.0,76100.0,78200.0,75200.0,48677.0
2019-02-11,75600.0,77300.0,78300.0,75100.0,93105.0
2019-02-08,73600.0,74500.0,75100.0,73600.0,50983.0
2019-02-07,73700.0,73600.0,74300.0,72400.0,41076.0
2019-02-01,74000.0,73500.0,74600.0,73500.0,33438.0
2019-01-31,73400.0,73300.0,74100.0,72800.0,67493.0
2019-01-30,73600.0,72300.0,73600.0,71900.0,48799.0
2019-01-29,73200.0,72600.0,74600.0,72300.0,53657.0
2019-01-28,73800.0,73900.0,74900.0,73800.0,34659.0
2019-01-25,73100.0,74300.0,74700.0,72700.0,43021.0
2019-01-24,72500.0,73200.0,74100.0,72500.0,41948.0
2019-01-23,72000.0,73700.0,74000.0,71500.0,48152.0
2019-01-22,74400.0,74400.0,75500.0,73800.0,40399.0
2019-01-21,74600.0,74600.0,75700.0,74400.0,32255.0
2019-01-18,75100.0,75600.0,75800.0,73600.0,35030.0
2019-01-17,73000.0,73700.0,76200.0,73000.0,57710.0
2019-01-16,74000.0,73000.0,74600.0,72900.0,48133.0
2019-01-15,75900.0,74200.0,76200.0,74000.0,51862.0
2019-01-14,75000.0,75000.0,76300.0,73900.0,45739.0
2019-01-11,77500.0,75800.0,77900.0,75700.0,50267.0
2019-01-10,77100.0,77800.0,77900.0,76600.0,42552.0
2019-01-09,77400.0,77700.0,78500.0,76800.0,36542.0
2019-01-08,78700.0,77700.0,78700.0,77100.0,28257.0
2019-01-07,79200.0,77900.0,79700.0,77700.0,26445.0
2019-01-04,75500.0,78200.0,78700.0,75100.0,51982.0
2019-01-03,79000.0,75700.0,79100.0,75300.0,45204.0
2019-01-02,79400.0,78100.0,80000.0,77400.0,33686.0
2018-12-28,76800.0,79000.0,79900.0,76800.0,50615.0
2018-12-27,75300.0,76800.0,77300.0,75300.0,49729.0
2018-12-26,76000.0,77900.0,78200.0,76000.0,68750.0
2018-12-24,78000.0,78600.0,79500.0,77500.0,41253.0
2018-12-21,77700.0,78400.0,78700.0,77200.0,60870.0
2018-12-20,78800.0,77500.0,79000.0,74700.0,123621.0
2018-12-19,78700.0,80000.0,80400.0,78200.0,59034.0
2018-12-18,77300.0,78100.0,78100.0,76500.0,57788.0
2018-12-17,78500.0,77400.0,78600.0,76900.0,52643.0
2018-12-14,76900.0,77300.0,78500.0,76300.0,73993.0
2018-12-13,74500.0,76900.0,76900.0,74200.0,126935.0
2018-12-12,77500.0,74900.0,77500.0,72900.0,98336.0
2018-12-11,76500.0,76700.0,77400.0,75700.0,38604.0
2018-12-10,74300.0,76900.0,77200.0,74300.0,61084.0
2018-12-07,74800.0,76200.0,76300.0,74300.0,39211.0
2018-12-06,76400.0,74600.0,76400.0,73700.0,51857.0
2018-12-05,75600.0,76000.0,76100.0,74300.0,40096.0
2018-12-04,75300.0,75600.0,77400.0,75000.0,75569.0
2018-12-03,75500.0,75200.0,76000.0,75000.0,38975.0
2018-11-30,74900.0,74300.0,75900.0,74200.0,96984.0
2018-11-29,74500.0,74500.0,75300.0,74100.0,42787.0
2018-11-28,74700.0,73800.0,74700.0,72600.0,39781.0
2018-11-27,73600.0,73700.0,74700.0,72700.0,39751.0
2018-11-26,72400.0,73500.0,73500.0,71400.0,44185.0
2018-11-23,72600.0,71400.0,73000.0,70800.0,29672.0
2018-11-22,73100.0,72600.0,73300.0,71900.0,36894.0
